id	chrom	len	cumul
scaff_group_020	CAKOES020002152.1	2707	39983218
scaff_group_020	CAKOES020002153.1	2707	39985925
scaff_group_020	CAKOES020002154.1	2706	39988631
scaff_group_020	CAKOES020002155.1	2697	39991328
scaff_group_020	CAKOES020002156.1	2697	39994025
scaff_group_020	CAKOES020002157.1	2693	39996718
scaff_group_020	CAKOES020002158.1	2691	39999409
scaff_group_021	CAKOES020002159.1	2691	40002100
scaff_group_021	CAKOES020002160.1	2686	40004786
scaff_group_021	CAKOES020002161.1	2684	40007470
scaff_group_021	CAKOES020002162.1	2684	40010154
scaff_group_021	CAKOES020002163.1	2684	40012838
scaff_group_021	CAKOES020002164.1	2681	40015519
scaff_group_021	CAKOES020002165.1	2676	40018195
scaff_group_021	CAKOES020002166.1	2674	40020869
scaff_group_021	CAKOES020002167.1	2671	40023540
scaff_group_021	CAKOES020002168.1	2667	40026207
scaff_group_021	CAKOES020002169.1	2660	40028867
scaff_group_021	CAKOES020002170.1	2658	40031525
scaff_group_021	CAKOES020002171.1	2656	40034181
scaff_group_021	CAKOES020002172.1	2650	40036831
scaff_group_021	CAKOES020002173.1	2649	40039480
scaff_group_021	CAKOES020002174.1	2649	40042129
scaff_group_021	CAKOES020002175.1	2648	40044777
scaff_group_021	CAKOES020002176.1	2648	40047425
scaff_group_021	CAKOES020002177.1	2646	40050071
scaff_group_021	CAKOES020002178.1	2645	40052716
scaff_group_021	CAKOES020002179.1	2641	40055357
scaff_group_021	CAKOES020002180.1	2641	40057998
scaff_group_021	CAKOES020002181.1	2640	40060638
scaff_group_021	CAKOES020002182.1	2632	40063270
scaff_group_021	CAKOES020002183.1	2626	40065896
scaff_group_021	CAKOES020002184.1	2621	40068517
scaff_group_021	CAKOES020002185.1	2619	40071136
scaff_group_021	CAKOES020002186.1	2618	40073754
scaff_group_021	CAKOES020002187.1	2615	40076369
scaff_group_021	CAKOES020002188.1	2615	40078984
scaff_group_021	CAKOES020002189.1	2613	40081597
scaff_group_021	CAKOES020002190.1	2611	40084208
scaff_group_021	CAKOES020002191.1	2604	40086812
scaff_group_021	CAKOES020002192.1	2604	40089416
scaff_group_021	CAKOES020002193.1	2602	40092018
scaff_group_021	CAKOES020002194.1	2599	40094617
scaff_group_021	CAKOES020002195.1	2599	40097216
scaff_group_021	CAKOES020002196.1	2597	40099813
scaff_group_021	CAKOES020002197.1	2594	40102407
scaff_group_021	CAKOES020002198.1	2592	40104999
scaff_group_021	CAKOES020002199.1	2588	40107587
scaff_group_021	CAKOES020002200.1	2587	40110174
scaff_group_021	CAKOES020002201.1	2586	40112760
scaff_group_021	CAKOES020002202.1	2582	40115342
scaff_group_021	CAKOES020002203.1	2581	40117923
scaff_group_021	CAKOES020002204.1	2580	40120503
scaff_group_021	CAKOES020002205.1	2577	40123080
scaff_group_021	CAKOES020002206.1	2570	40125650
scaff_group_021	CAKOES020002207.1	2570	40128220
scaff_group_021	CAKOES020002208.1	2569	40130789
scaff_group_021	CAKOES020002209.1	2569	40133358
scaff_group_021	CAKOES020002210.1	2564	40135922
scaff_group_021	CAKOES020002211.1	2557	40138479
scaff_group_021	CAKOES020002212.1	2553	40141032
scaff_group_021	CAKOES020002213.1	2553	40143585
scaff_group_021	CAKOES020002214.1	2549	40146134
scaff_group_021	CAKOES020002215.1	2546	40148680
scaff_group_021	CAKOES020002216.1	2545	40151225
scaff_group_021	CAKOES020002217.1	2537	40153762
scaff_group_021	CAKOES020002218.1	2536	40156298
scaff_group_021	CAKOES020002219.1	2536	40158834
scaff_group_021	CAKOES020002220.1	2531	40161365
scaff_group_021	CAKOES020002221.1	2529	40163894
scaff_group_021	CAKOES020002222.1	2523	40166417
scaff_group_021	CAKOES020002223.1	2523	40168940
scaff_group_021	CAKOES020002224.1	2523	40171463
scaff_group_021	CAKOES020002225.1	2519	40173982
scaff_group_021	CAKOES020002226.1	2513	40176495
scaff_group_021	CAKOES020002227.1	2510	40179005
scaff_group_021	CAKOES020002228.1	2506	40181511
scaff_group_021	CAKOES020002229.1	2503	40184014
scaff_group_021	CAKOES020002230.1	2501	40186515
scaff_group_021	CAKOES020002231.1	2494	40189009
scaff_group_021	CAKOES020002232.1	2490	40191499
scaff_group_021	CAKOES020002233.1	2488	40193987
scaff_group_021	CAKOES020002234.1	2486	40196473
scaff_group_021	CAKOES020002235.1	2484	40198957
scaff_group_021	CAKOES020002236.1	2480	40201437
scaff_group_021	CAKOES020002237.1	2479	40203916
scaff_group_021	CAKOES020002238.1	2478	40206394
scaff_group_021	CAKOES020002239.1	2476	40208870
scaff_group_021	CAKOES020002240.1	2474	40211344
scaff_group_021	CAKOES020002241.1	2469	40213813
scaff_group_021	CAKOES020002242.1	2467	40216280
scaff_group_021	CAKOES020002243.1	2458	40218738
scaff_group_021	CAKOES020002244.1	2447	40221185
scaff_group_021	CAKOES020002245.1	2447	40223632
scaff_group_021	CAKOES020002246.1	2443	40226075
scaff_group_021	CAKOES020002247.1	2442	40228517
scaff_group_021	CAKOES020002248.1	2442	40230959
scaff_group_021	CAKOES020002249.1	2438	40233397
scaff_group_021	CAKOES020002250.1	2437	40235834
scaff_group_021	CAKOES020002251.1	2435	40238269
scaff_group_021	CAKOES020002252.1	2434	40240703
scaff_group_021	CAKOES020002253.1	2433	40243136
scaff_group_021	CAKOES020002254.1	2429	40245565
scaff_group_021	CAKOES020002255.1	2427	40247992
scaff_group_021	CAKOES020002256.1	2424	40250416
scaff_group_021	CAKOES020002257.1	2424	40252840
scaff_group_021	CAKOES020002258.1	2423	40255263
scaff_group_021	CAKOES020002259.1	2421	40257684
scaff_group_021	CAKOES020002260.1	2420	40260104
scaff_group_021	CAKOES020002261.1	2418	40262522
scaff_group_021	CAKOES020002262.1	2416	40264938
scaff_group_021	CAKOES020002263.1	2410	40267348
scaff_group_021	CAKOES020002264.1	2408	40269756
scaff_group_021	CAKOES020002265.1	2406	40272162
scaff_group_021	CAKOES020002266.1	2405	40274567
scaff_group_021	CAKOES020002267.1	2405	40276972
scaff_group_021	CAKOES020002268.1	2403	40279375
scaff_group_021	CAKOES020002269.1	2399	40281774
scaff_group_021	CAKOES020002270.1	2395	40284169
scaff_group_021	CAKOES020002271.1	2395	40286564
scaff_group_021	CAKOES020002272.1	2394	40288958
scaff_group_021	CAKOES020002273.1	2384	40291342
scaff_group_021	CAKOES020002274.1	2383	40293725
scaff_group_021	CAKOES020002275.1	2367	40296092
scaff_group_021	CAKOES020002276.1	2358	40298450
scaff_group_021	CAKOES020002277.1	2357	40300807
scaff_group_021	CAKOES020002278.1	2355	40303162
scaff_group_021	CAKOES020002279.1	2346	40305508
scaff_group_021	CAKOES020002280.1	2343	40307851
scaff_group_021	CAKOES020002281.1	2341	40310192
scaff_group_021	CAKOES020002282.1	2336	40312528
scaff_group_021	CAKOES020002283.1	2333	40314861
scaff_group_021	CAKOES020002284.1	2333	40317194
scaff_group_021	CAKOES020002285.1	2333	40319527
scaff_group_021	CAKOES020002286.1	2332	40321859
scaff_group_021	CAKOES020002287.1	2330	40324189
scaff_group_021	CAKOES020002288.1	2329	40326518
scaff_group_021	CAKOES020002289.1	2326	40328844
scaff_group_021	CAKOES020002290.1	2326	40331170
scaff_group_021	CAKOES020002291.1	2326	40333496
scaff_group_021	CAKOES020002292.1	2323	40335819
scaff_group_021	CAKOES020002293.1	2318	40338137
scaff_group_021	CAKOES020002294.1	2313	40340450
scaff_group_021	CAKOES020002295.1	2313	40342763
scaff_group_021	CAKOES020002296.1	2311	40345074
scaff_group_021	CAKOES020002297.1	2311	40347385
scaff_group_021	CAKOES020002298.1	2310	40349695
scaff_group_021	CAKOES020002299.1	2306	40352001
scaff_group_021	CAKOES020002300.1	2305	40354306
scaff_group_021	CAKOES020002301.1	2305	40356611
scaff_group_021	CAKOES020002302.1	2300	40358911
scaff_group_021	CAKOES020002303.1	2298	40361209
scaff_group_021	CAKOES020002304.1	2296	40363505
scaff_group_021	CAKOES020002305.1	2295	40365800
scaff_group_021	CAKOES020002306.1	2295	40368095
scaff_group_021	CAKOES020002307.1	2289	40370384
scaff_group_021	CAKOES020002308.1	2287	40372671
scaff_group_021	CAKOES020002309.1	2284	40374955
scaff_group_021	CAKOES020002310.1	2282	40377237
scaff_group_021	CAKOES020002311.1	2281	40379518
scaff_group_021	CAKOES020002312.1	2278	40381796
scaff_group_021	CAKOES020002313.1	2277	40384073
scaff_group_021	CAKOES020002314.1	2276	40386349
scaff_group_021	CAKOES020002315.1	2272	40388621
scaff_group_021	CAKOES020002316.1	2269	40390890
scaff_group_021	CAKOES020002317.1	2265	40393155
scaff_group_021	CAKOES020002318.1	2265	40395420
scaff_group_021	CAKOES020002319.1	2264	40397684
scaff_group_021	CAKOES020002320.1	2258	40399942
scaff_group_021	CAKOES020002321.1	2255	40402197
scaff_group_021	CAKOES020002322.1	2246	40404443
scaff_group_021	CAKOES020002323.1	2246	40406689
scaff_group_021	CAKOES020002324.1	2245	40408934
scaff_group_021	CAKOES020002325.1	2245	40411179
scaff_group_021	CAKOES020002326.1	2245	40413424
scaff_group_021	CAKOES020002327.1	2238	40415662
scaff_group_021	CAKOES020002328.1	2232	40417894
scaff_group_021	CAKOES020002329.1	2226	40420120
scaff_group_021	CAKOES020002330.1	2222	40422342
scaff_group_021	CAKOES020002331.1	2217	40424559
scaff_group_021	CAKOES020002332.1	2214	40426773
scaff_group_021	CAKOES020002333.1	2214	40428987
scaff_group_021	CAKOES020002334.1	2213	40431200
scaff_group_021	CAKOES020002335.1	2212	40433412
scaff_group_021	CAKOES020002336.1	2211	40435623
scaff_group_021	CAKOES020002337.1	2207	40437830
scaff_group_021	CAKOES020002338.1	2204	40440034
scaff_group_021	CAKOES020002339.1	2199	40442233
scaff_group_021	CAKOES020002340.1	2196	40444429
scaff_group_021	CAKOES020002341.1	2194	40446623
scaff_group_021	CAKOES020002342.1	2193	40448816
scaff_group_021	CAKOES020002343.1	2191	40451007
scaff_group_021	CAKOES020002344.1	2182	40453189
scaff_group_021	CAKOES020002345.1	2178	40455367
scaff_group_021	CAKOES020002346.1	2178	40457545
scaff_group_021	CAKOES020002347.1	2177	40459722
scaff_group_021	CAKOES020002348.1	2174	40461896
scaff_group_021	CAKOES020002349.1	2162	40464058
scaff_group_021	CAKOES020002350.1	2157	40466215
scaff_group_021	CAKOES020002351.1	2155	40468370
scaff_group_021	CAKOES020002352.1	2149	40470519
scaff_group_021	CAKOES020002353.1	2148	40472667
scaff_group_021	CAKOES020002354.1	2147	40474814
scaff_group_021	CAKOES020002355.1	2140	40476954
scaff_group_021	CAKOES020002356.1	2139	40479093
scaff_group_021	CAKOES020002357.1	2137	40481230
scaff_group_021	CAKOES020002358.1	2136	40483366
scaff_group_021	CAKOES020002359.1	2135	40485501
scaff_group_021	CAKOES020002360.1	2128	40487629
scaff_group_021	CAKOES020002361.1	2123	40489752
scaff_group_021	CAKOES020002362.1	2121	40491873
scaff_group_021	CAKOES020002363.1	2119	40493992
scaff_group_021	CAKOES020002364.1	2118	40496110
scaff_group_021	CAKOES020002365.1	2112	40498222
scaff_group_021	CAKOES020002366.1	2109	40500331
scaff_group_021	CAKOES020002367.1	2102	40502433
scaff_group_021	CAKOES020002368.1	2097	40504530
scaff_group_021	CAKOES020002369.1	2096	40506626
scaff_group_021	CAKOES020002370.1	2096	40508722
scaff_group_021	CAKOES020002371.1	2095	40510817
scaff_group_021	CAKOES020002372.1	2093	40512910
scaff_group_021	CAKOES020002373.1	2091	40515001
scaff_group_021	CAKOES020002374.1	2090	40517091
scaff_group_021	CAKOES020002375.1	2088	40519179
scaff_group_021	CAKOES020002376.1	2088	40521267
scaff_group_021	CAKOES020002377.1	2087	40523354
scaff_group_021	CAKOES020002378.1	2087	40525441
scaff_group_021	CAKOES020002379.1	2084	40527525
scaff_group_021	CAKOES020002380.1	2080	40529605
scaff_group_021	CAKOES020002381.1	2073	40531678
scaff_group_021	CAKOES020002382.1	2071	40533749
scaff_group_021	CAKOES020002383.1	2066	40535815
scaff_group_021	CAKOES020002384.1	2065	40537880
scaff_group_021	CAKOES020002385.1	2065	40539945
scaff_group_021	CAKOES020002386.1	2065	40542010
scaff_group_021	CAKOES020002387.1	2065	40544075
scaff_group_021	CAKOES020002388.1	2057	40546132
scaff_group_021	CAKOES020002389.1	2056	40548188
scaff_group_021	CAKOES020002390.1	2052	40550240
scaff_group_021	CAKOES020002391.1	2052	40552292
scaff_group_021	CAKOES020002392.1	2046	40554338
scaff_group_021	CAKOES020002393.1	2043	40556381
scaff_group_021	CAKOES020002394.1	2040	40558421
scaff_group_021	CAKOES020002395.1	2036	40560457
scaff_group_021	CAKOES020002396.1	2035	40562492
scaff_group_021	CAKOES020002397.1	2031	40564523
scaff_group_021	CAKOES020002398.1	2030	40566553
scaff_group_021	CAKOES020002399.1	2030	40568583
scaff_group_021	CAKOES020002400.1	2028	40570611
scaff_group_021	CAKOES020002401.1	2021	40572632
scaff_group_021	CAKOES020002402.1	2021	40574653
scaff_group_021	CAKOES020002403.1	2019	40576672
scaff_group_021	CAKOES020002404.1	2013	40578685
scaff_group_021	CAKOES020002405.1	2012	40580697
scaff_group_021	CAKOES020002406.1	2007	40582704
scaff_group_021	CAKOES020002407.1	2003	40584707
scaff_group_021	CAKOES020002408.1	1999	40586706
scaff_group_021	CAKOES020002409.1	1992	40588698
scaff_group_021	CAKOES020002410.1	1990	40590688
scaff_group_021	CAKOES020002411.1	1988	40592676
scaff_group_021	CAKOES020002412.1	1986	40594662
scaff_group_021	CAKOES020002413.1	1986	40596648
scaff_group_021	CAKOES020002414.1	1986	40598634
scaff_group_021	CAKOES020002415.1	1985	40600619
scaff_group_021	CAKOES020002416.1	1982	40602601
scaff_group_021	CAKOES020002417.1	1979	40604580
scaff_group_021	CAKOES020002418.1	1976	40606556
scaff_group_021	CAKOES020002419.1	1973	40608529
scaff_group_021	CAKOES020002420.1	1970	40610499
scaff_group_021	CAKOES020002421.1	1969	40612468
scaff_group_021	CAKOES020002422.1	1969	40614437
scaff_group_021	CAKOES020002423.1	1966	40616403
scaff_group_021	CAKOES020002424.1	1962	40618365
scaff_group_021	CAKOES020002425.1	1962	40620327
scaff_group_021	CAKOES020002426.1	1961	40622288
scaff_group_021	CAKOES020002427.1	1959	40624247
scaff_group_021	CAKOES020002428.1	1957	40626204
scaff_group_021	CAKOES020002429.1	1956	40628160
scaff_group_021	CAKOES020002430.1	1951	40630111
scaff_group_021	CAKOES020002431.1	1949	40632060
scaff_group_021	CAKOES020002432.1	1948	40634008
scaff_group_021	CAKOES020002433.1	1946	40635954
scaff_group_021	CAKOES020002434.1	1946	40637900
scaff_group_021	CAKOES020002435.1	1937	40639837
scaff_group_021	CAKOES020002436.1	1925	40641762
scaff_group_021	CAKOES020002437.1	1925	40643687
scaff_group_021	CAKOES020002438.1	1925	40645612
scaff_group_021	CAKOES020002439.1	1924	40647536
scaff_group_021	CAKOES020002440.1	1923	40649459
scaff_group_021	CAKOES020002441.1	1923	40651382
scaff_group_021	CAKOES020002442.1	1921	40653303
scaff_group_021	CAKOES020002443.1	1919	40655222
scaff_group_021	CAKOES020002444.1	1919	40657141
scaff_group_021	CAKOES020002445.1	1915	40659056
scaff_group_021	CAKOES020002446.1	1907	40660963
scaff_group_021	CAKOES020002447.1	1907	40662870
scaff_group_021	CAKOES020002448.1	1898	40664768
scaff_group_021	CAKOES020002449.1	1894	40666662
scaff_group_021	CAKOES020002450.1	1893	40668555
scaff_group_021	CAKOES020002451.1	1891	40670446
scaff_group_021	CAKOES020002452.1	1891	40672337
scaff_group_021	CAKOES020002453.1	1884	40674221
scaff_group_021	CAKOES020002454.1	1884	40676105
scaff_group_021	CAKOES020002455.1	1880	40677985
scaff_group_021	CAKOES020002456.1	1880	40679865
scaff_group_021	CAKOES020002457.1	1879	40681744
scaff_group_021	CAKOES020002458.1	1878	40683622
scaff_group_021	CAKOES020002459.1	1877	40685499
scaff_group_021	CAKOES020002460.1	1876	40687375
scaff_group_021	CAKOES020002461.1	1868	40689243
scaff_group_021	CAKOES020002462.1	1863	40691106
scaff_group_021	CAKOES020002463.1	1857	40692963
scaff_group_021	CAKOES020002464.1	1856	40694819
scaff_group_021	CAKOES020002465.1	1850	40696669
scaff_group_021	CAKOES020002466.1	1848	40698517
scaff_group_021	CAKOES020002467.1	1847	40700364
scaff_group_021	CAKOES020002468.1	1847	40702211
scaff_group_021	CAKOES020002469.1	1844	40704055
scaff_group_021	CAKOES020002470.1	1844	40705899
scaff_group_021	CAKOES020002471.1	1841	40707740
scaff_group_021	CAKOES020002472.1	1840	40709580
scaff_group_021	CAKOES020002473.1	1840	40711420
scaff_group_021	CAKOES020002474.1	1839	40713259
scaff_group_021	CAKOES020002475.1	1839	40715098
scaff_group_021	CAKOES020002476.1	1834	40716932
scaff_group_021	CAKOES020002477.1	1832	40718764
scaff_group_021	CAKOES020002478.1	1829	40720593
scaff_group_021	CAKOES020002479.1	1826	40722419
scaff_group_021	CAKOES020002480.1	1824	40724243
scaff_group_021	CAKOES020002481.1	1822	40726065
scaff_group_021	CAKOES020002482.1	1820	40727885
scaff_group_021	CAKOES020002483.1	1820	40729705
scaff_group_021	CAKOES020002484.1	1814	40731519
scaff_group_021	CAKOES020002485.1	1814	40733333
scaff_group_021	CAKOES020002486.1	1814	40735147
scaff_group_021	CAKOES020002487.1	1814	40736961
scaff_group_021	CAKOES020002488.1	1805	40738766
scaff_group_021	CAKOES020002489.1	1805	40740571
scaff_group_021	CAKOES020002490.1	1801	40742372
scaff_group_021	CAKOES020002491.1	1798	40744170
scaff_group_021	CAKOES020002492.1	1798	40745968
scaff_group_021	CAKOES020002493.1	1792	40747760
scaff_group_021	CAKOES020002494.1	1787	40749547
scaff_group_021	CAKOES020002495.1	1782	40751329
scaff_group_021	CAKOES020002496.1	1782	40753111
scaff_group_021	CAKOES020002497.1	1782	40754893
scaff_group_021	CAKOES020002498.1	1782	40756675
scaff_group_021	CAKOES020002499.1	1779	40758454
scaff_group_021	CAKOES020002500.1	1777	40760231
scaff_group_021	CAKOES020002501.1	1774	40762005
scaff_group_021	CAKOES020002502.1	1771	40763776
scaff_group_021	CAKOES020002503.1	1766	40765542
scaff_group_021	CAKOES020002504.1	1765	40767307
scaff_group_021	CAKOES020002505.1	1764	40769071
scaff_group_021	CAKOES020002506.1	1762	40770833
scaff_group_021	CAKOES020002507.1	1756	40772589
scaff_group_021	CAKOES020002508.1	1755	40774344
scaff_group_021	CAKOES020002509.1	1755	40776099
scaff_group_021	CAKOES020002510.1	1752	40777851
scaff_group_021	CAKOES020002511.1	1751	40779602
scaff_group_021	CAKOES020002512.1	1749	40781351
scaff_group_021	CAKOES020002513.1	1749	40783100
scaff_group_021	CAKOES020002514.1	1746	40784846
scaff_group_021	CAKOES020002515.1	1745	40786591
scaff_group_021	CAKOES020002516.1	1743	40788334
scaff_group_021	CAKOES020002517.1	1741	40790075
scaff_group_021	CAKOES020002518.1	1738	40791813
scaff_group_021	CAKOES020002519.1	1738	40793551
scaff_group_021	CAKOES020002520.1	1738	40795289
scaff_group_021	CAKOES020002521.1	1736	40797025
scaff_group_021	CAKOES020002522.1	1732	40798757
scaff_group_021	CAKOES020002523.1	1732	40800489
scaff_group_021	CAKOES020002524.1	1731	40802220
scaff_group_021	CAKOES020002525.1	1728	40803948
scaff_group_021	CAKOES020002526.1	1728	40805676
scaff_group_021	CAKOES020002527.1	1723	40807399
scaff_group_021	CAKOES020002528.1	1722	40809121
scaff_group_021	CAKOES020002529.1	1721	40810842
scaff_group_021	CAKOES020002530.1	1720	40812562
scaff_group_021	CAKOES020002531.1	1719	40814281
scaff_group_021	CAKOES020002532.1	1718	40815999
scaff_group_021	CAKOES020002533.1	1717	40817716
scaff_group_021	CAKOES020002534.1	1716	40819432
scaff_group_021	CAKOES020002535.1	1716	40821148
scaff_group_021	CAKOES020002536.1	1714	40822862
scaff_group_021	CAKOES020002537.1	1709	40824571
scaff_group_021	CAKOES020002538.1	1706	40826277
scaff_group_021	CAKOES020002539.1	1705	40827982
scaff_group_021	CAKOES020002540.1	1701	40829683
scaff_group_021	CAKOES020002541.1	1699	40831382
scaff_group_021	CAKOES020002542.1	1699	40833081
scaff_group_021	CAKOES020002543.1	1699	40834780
scaff_group_021	CAKOES020002544.1	1696	40836476
scaff_group_021	CAKOES020002545.1	1696	40838172
scaff_group_021	CAKOES020002546.1	1695	40839867
scaff_group_021	CAKOES020002547.1	1693	40841560
scaff_group_021	CAKOES020002548.1	1691	40843251
scaff_group_021	CAKOES020002549.1	1686	40844937
scaff_group_021	CAKOES020002550.1	1682	40846619
scaff_group_021	CAKOES020002551.1	1682	40848301
scaff_group_021	CAKOES020002552.1	1680	40849981
scaff_group_021	CAKOES020002553.1	1678	40851659
scaff_group_021	CAKOES020002554.1	1678	40853337
scaff_group_021	CAKOES020002555.1	1677	40855014
scaff_group_021	CAKOES020002556.1	1677	40856691
scaff_group_021	CAKOES020002557.1	1676	40858367
scaff_group_021	CAKOES020002558.1	1676	40860043
scaff_group_021	CAKOES020002559.1	1675	40861718
scaff_group_021	CAKOES020002560.1	1670	40863388
scaff_group_021	CAKOES020002561.1	1669	40865057
scaff_group_021	CAKOES020002562.1	1668	40866725
scaff_group_021	CAKOES020002563.1	1661	40868386
scaff_group_021	CAKOES020002564.1	1660	40870046
scaff_group_021	CAKOES020002565.1	1659	40871705
scaff_group_021	CAKOES020002566.1	1659	40873364
scaff_group_021	CAKOES020002567.1	1658	40875022
scaff_group_021	CAKOES020002568.1	1654	40876676
scaff_group_021	CAKOES020002569.1	1651	40878327
scaff_group_021	CAKOES020002570.1	1647	40879974
scaff_group_021	CAKOES020002571.1	1646	40881620
scaff_group_021	CAKOES020002572.1	1645	40883265
scaff_group_021	CAKOES020002573.1	1644	40884909
scaff_group_021	CAKOES020002574.1	1643	40886552
scaff_group_021	CAKOES020002575.1	1640	40888192
scaff_group_021	CAKOES020002576.1	1639	40889831
scaff_group_021	CAKOES020002577.1	1636	40891467
scaff_group_021	CAKOES020002578.1	1636	40893103
scaff_group_021	CAKOES020002579.1	1631	40894734
scaff_group_021	CAKOES020002580.1	1631	40896365
scaff_group_021	CAKOES020002581.1	1622	40897987
scaff_group_021	CAKOES020002582.1	1621	40899608
scaff_group_021	CAKOES020002583.1	1620	40901228
scaff_group_021	CAKOES020002584.1	1616	40902844
scaff_group_021	CAKOES020002585.1	1615	40904459
scaff_group_021	CAKOES020002586.1	1614	40906073
scaff_group_021	CAKOES020002587.1	1614	40907687
scaff_group_021	CAKOES020002588.1	1612	40909299
scaff_group_021	CAKOES020002589.1	1610	40910909
scaff_group_021	CAKOES020002590.1	1608	40912517
scaff_group_021	CAKOES020002591.1	1607	40914124
scaff_group_021	CAKOES020002592.1	1606	40915730
scaff_group_021	CAKOES020002593.1	1603	40917333
scaff_group_021	CAKOES020002594.1	1603	40918936
scaff_group_021	CAKOES020002595.1	1602	40920538
scaff_group_021	CAKOES020002596.1	1602	40922140
scaff_group_021	CAKOES020002597.1	1601	40923741
scaff_group_021	CAKOES020002598.1	1600	40925341
scaff_group_021	CAKOES020002599.1	1599	40926940
scaff_group_021	CAKOES020002600.1	1599	40928539
scaff_group_021	CAKOES020002601.1	1596	40930135
scaff_group_021	CAKOES020002602.1	1596	40931731
scaff_group_021	CAKOES020002603.1	1593	40933324
scaff_group_021	CAKOES020002604.1	1593	40934917
scaff_group_021	CAKOES020002605.1	1589	40936506
scaff_group_021	CAKOES020002606.1	1587	40938093
scaff_group_021	CAKOES020002607.1	1585	40939678
scaff_group_021	CAKOES020002608.1	1582	40941260
scaff_group_021	CAKOES020002609.1	1581	40942841
scaff_group_021	CAKOES020002610.1	1579	40944420
scaff_group_021	CAKOES020002611.1	1576	40945996
scaff_group_021	CAKOES020002612.1	1574	40947570
scaff_group_021	CAKOES020002613.1	1572	40949142
scaff_group_021	CAKOES020002614.1	1572	40950714
scaff_group_021	CAKOES020002615.1	1572	40952286
scaff_group_021	CAKOES020002616.1	1570	40953856
scaff_group_021	CAKOES020002617.1	1570	40955426
scaff_group_021	CAKOES020002618.1	1569	40956995
scaff_group_021	CAKOES020002619.1	1567	40958562
scaff_group_021	CAKOES020002620.1	1563	40960125
scaff_group_021	CAKOES020002621.1	1562	40961687
scaff_group_021	CAKOES020002622.1	1560	40963247
scaff_group_021	CAKOES020002623.1	1558	40964805
scaff_group_021	CAKOES020002624.1	1558	40966363
scaff_group_021	CAKOES020002625.1	1556	40967919
scaff_group_021	CAKOES020002626.1	1554	40969473
scaff_group_021	CAKOES020002627.1	1554	40971027
scaff_group_021	CAKOES020002628.1	1553	40972580
scaff_group_021	CAKOES020002629.1	1549	40974129
scaff_group_021	CAKOES020002630.1	1544	40975673
scaff_group_021	CAKOES020002631.1	1544	40977217
scaff_group_021	CAKOES020002632.1	1544	40978761
scaff_group_021	CAKOES020002633.1	1538	40980299
scaff_group_021	CAKOES020002634.1	1537	40981836
scaff_group_021	CAKOES020002635.1	1537	40983373
scaff_group_021	CAKOES020002636.1	1537	40984910
scaff_group_021	CAKOES020002637.1	1530	40986440
scaff_group_021	CAKOES020002638.1	1529	40987969
scaff_group_021	CAKOES020002639.1	1522	40989491
scaff_group_021	CAKOES020002640.1	1522	40991013
scaff_group_021	CAKOES020002641.1	1518	40992531
scaff_group_021	CAKOES020002642.1	1514	40994045
scaff_group_021	CAKOES020002643.1	1514	40995559
scaff_group_021	CAKOES020002644.1	1513	40997072
scaff_group_021	CAKOES020002645.1	1510	40998582
scaff_group_021	CAKOES020002646.1	1509	41000091
scaff_group_021	CAKOES020002647.1	1503	41001594
scaff_group_021	CAKOES020002648.1	1498	41003092
scaff_group_021	CAKOES020002649.1	1497	41004589
scaff_group_021	CAKOES020002650.1	1495	41006084
scaff_group_021	CAKOES020002651.1	1495	41007579
scaff_group_021	CAKOES020002652.1	1495	41009074
scaff_group_021	CAKOES020002653.1	1494	41010568
scaff_group_021	CAKOES020002654.1	1493	41012061
scaff_group_021	CAKOES020002655.1	1493	41013554
scaff_group_021	CAKOES020002656.1	1489	41015043
scaff_group_021	CAKOES020002657.1	1487	41016530
scaff_group_021	CAKOES020002658.1	1484	41018014
scaff_group_021	CAKOES020002659.1	1484	41019498
scaff_group_021	CAKOES020002660.1	1483	41020981
scaff_group_021	CAKOES020002661.1	1482	41022463
scaff_group_021	CAKOES020002662.1	1481	41023944
scaff_group_021	CAKOES020002663.1	1480	41025424
scaff_group_021	CAKOES020002664.1	1478	41026902
scaff_group_021	CAKOES020002665.1	1475	41028377
scaff_group_021	CAKOES020002666.1	1473	41029850
scaff_group_021	CAKOES020002667.1	1473	41031323
scaff_group_021	CAKOES020002668.1	1470	41032793
scaff_group_021	CAKOES020002669.1	1470	41034263
scaff_group_021	CAKOES020002670.1	1469	41035732
scaff_group_021	CAKOES020002671.1	1468	41037200
scaff_group_021	CAKOES020002672.1	1466	41038666
scaff_group_021	CAKOES020002673.1	1462	41040128
scaff_group_021	CAKOES020002674.1	1452	41041580
scaff_group_021	CAKOES020002675.1	1451	41043031
scaff_group_021	CAKOES020002676.1	1447	41044478
scaff_group_021	CAKOES020002677.1	1446	41045924
scaff_group_021	CAKOES020002678.1	1446	41047370
scaff_group_021	CAKOES020002679.1	1445	41048815
scaff_group_021	CAKOES020002680.1	1442	41050257
scaff_group_021	CAKOES020002681.1	1440	41051697
scaff_group_021	CAKOES020002682.1	1440	41053137
scaff_group_021	CAKOES020002683.1	1440	41054577
scaff_group_021	CAKOES020002684.1	1437	41056014
scaff_group_021	CAKOES020002685.1	1435	41057449
scaff_group_021	CAKOES020002686.1	1432	41058881
scaff_group_021	CAKOES020002687.1	1432	41060313
scaff_group_021	CAKOES020002688.1	1431	41061744
scaff_group_021	CAKOES020002689.1	1431	41063175
